date	_STAT_	BIDLO	ASKHI	PRC	VOL	RET	BID	ASK	OPENPRC	RETX	vwretd	vwretx	ewretd	ewretx
20020510	MEAN	28.441392179	29.256807432	28.213677393	430469.04669	-0.011785685	28.405703125	28.590546914	29.37057648	-0.011785685	-0.01538	-0.015398	-0.008235	-0.008273
20020513	MEAN	28.204024514	29.006800739	28.057793035	385731.607	0.0105462374	28.507098078	28.688705922	28.940493145	0.0104869805	0.017045	0.016905	0.007366	0.007171
20020514	MEAN	28.642707043	29.511324942	28.67534284	496595.7393	0.0210229066	29.205533597	29.40375498	29.07728	0.0210229066	0.020941	0.020909	0.015261	0.015213
20020515	MEAN	28.897984436	29.661942451	27.082699961	511356.68482	0.0026312101	29.09345098	29.309176392	28.27584502	0.0025108288	-0.003356	-0.003619	0.000829	0.000748
20020516	MEAN	28.780534708	29.556618716	28.636014358	449557.35409	-0.008357019	28.904156863	29.068588275	29.513528287	-0.008512926	0.003511	0.003475	-0.000967	-0.001036
20020517	MEAN	28.758120233	29.44421358	28.668649844	468603.9144	0.0046612218	29.011220472	29.203228386	29.523323293	0.0046612218	0.006949	0.006898	0.003753	0.003739
20020520	MEAN	28.638754086	29.335935875	28.634865759	369797.19844	-0.008619331	28.618333294	28.786309524	29.345922262	-0.008619331	-0.011928	-0.011932	-0.005644	-0.005682
20020521	MEAN	28.035610506	28.930257977	27.732808911	456086.22179	-0.012526444	28.157272727	28.349881383	29.042242972	-0.01255977	-0.011145	-0.011158	-0.008594	-0.008616
20020522	MEAN	27.92082607	28.612854475	28.083344747	374226.04669	-0.001449767	28.095215725	28.255803922	28.373228571	-0.001590054	0.003691	0.003632	-0.002238	-0.002297
20020523	MEAN	27.99860035	28.838490623	28.112682529	407590.80156	0.0119826576	28.435984252	28.612559055	28.529506	0.0119348405	0.010483	0.010462	0.007425	0.007387
20020524	MEAN	28.169376265	28.859650195	27.494011673	409253.96109	-0.009531809	28.1009375	28.293203086	28.929118589	-0.009531809	-0.011308	-0.011313	-0.00477	-0.00479
20020528	MEAN	27.787170817	28.596308171	27.697724553	335739.23735	-0.007933261	28.011968504	28.198110276	28.429110714	-0.007933261	-0.006822	-0.006834	-0.001733	-0.001815
20020529	MEAN	27.576990623	28.320164241	27.411417899	353270.94553	-0.006581774	27.640666667	27.862235255	28.437692771	-0.006666568	-0.006587	-0.006723	-0.005691	-0.005829
20020530	MEAN	27.389202335	28.160326848	27.052915564	437932.50195	-0.002099914	27.644370079	27.826692913	27.9732332	-0.002197868	-0.002311	-0.002408	-0.000976	-0.001035
20020531	MEAN	27.487414825	28.303066926	27.417592218	459733.54864	0.0030055175	27.9456	28.14451996	27.761521739	0.0030055175	0.00211	0.002108	0.003404	0.003389
20020603	MEAN	26.876600775	27.826917442	26.919056163	885806.70543	-0.019824739	26.843774319	27.02081716	27.684444055	-0.01982577	-0.023899	-0.023914	-0.017752	-0.017784
20020604	MEAN	26.467969031	27.379878682	26.513308876	707630.51938	-0.006256922	26.775333569	26.968274706	27.215056349	-0.006256922	-0.001435	-0.001448	-0.003785	-0.003802
20020605	MEAN	26.580965116	27.41454531	26.645201512	531208.14341	0.0026479147	26.89682349	27.074117686	26.919648622	0.0025769612	0.007668	0.007373	0.0002	0.000083
20020606	MEAN	26.420879884	27.271415891	26.089641822	614752.29845	-0.014343081	26.520742148	26.720625	27.204350996	-0.014378438	-0.018334	-0.018385	-0.014824	-0.014882
20020607	MEAN	26.183311628	27.056632946	26.734577868	1180390.3566	0.0061571977	26.706023661	26.901456693	26.513720392	0.0061571977	-0.000228	-0.000231	0.001636	0.001624
20020610	MEAN	26.465806202	27.21115814	26.047776744	617628.74031	-0.000866632	26.683740157	26.841811024	26.859070916	-0.000879078	0.001734	0.001719	-0.00296	-0.002981
20020611	MEAN	26.364536434	27.195428295	26.288543798	631270.75194	-0.009813864	26.493888889	26.709087302	26.973664032	-0.009844066	-0.015949	-0.015964	-0.008842	-0.008871
20020612	MEAN	26.033924419	26.903135659	26.138921318	922321.93411	0.0013987907	26.283618677	26.478910506	26.681692829	0.0011941163	0.00464	0.00444	-0.004264	-0.004551
20020613	MEAN	25.929272587	26.786930888	25.63477722	706781.65251	-0.01243855	26.087333333	26.270784314	26.7757376	-0.012479089	-0.010332	-0.010365	-0.006959	-0.007033
20020614	MEAN	25.490445946	26.413519305	25.59480888	675846.67954	-0.000327332	25.724085603	25.926225681	26.32398008	-0.000358208	-0.00092	-0.000942	0.000334	0.000287
20020617	MEAN	26.042333205	26.952421622	26.496348649	485356.16602	0.0209639189	26.490428016	26.667782101	26.337430315	0.0209639189	0.026845	0.02682	0.014616	0.014535
20020618	MEAN	26.422034363	27.187610077	26.580555212	511192.2973	0.0035361853	26.7	26.884023438	26.839046457	0.0035342973	0.000338	0.000293	-0.000402	-0.000502
20020619	MEAN	26.230625521	27.254151004	26.392433977	551936.45174	-0.011837822	26.421607843	26.607725451	26.624603113	-0.011837822	-0.015506	-0.015552	-0.014483	-0.014545
20020620	MEAN	26.198657529	27.039423822	25.999644788	557363.51351	0.0022163127	26.410941137	26.611333333	26.716985317	0.0022163127	-0.012605	-0.012624	-0.003521	-0.003547
20020621	MEAN	26.10027722	26.939797722	26.500821236	720176.25483	0.0013992548	26.389882353	26.572509804	26.343201163	0.0013393784	-0.014396	-0.01441	-0.002232	-0.002259
20020624	MEAN	25.988196139	26.935973282	26.50772166	630525.58687	-0.000343127	26.342734336	26.521015586	26.410797665	-0.000343127	0.001286	0.001278	-0.005019	-0.005044
20020625	MEAN	25.829164865	26.809114324	25.676464865	684745.31274	-0.00969983	25.934901961	26.12345098	26.88088204	-0.00969983	-0.015442	-0.015447	-0.007741	-0.007763
20020626	MEAN	25.322349421	26.333542857	25.741273359	801443.40927	-0.001202166	25.919215686	26.11564702	25.972973518	-0.001354668	-0.003259	-0.003734	-0.008433	-0.00876
20020627	MEAN	25.711640541	26.696857143	26.020397297	619970.99228	0.0158861274	26.279257813	26.466953125	26.258122095	0.0158030077	0.016339	0.016312	0.011496	0.011446
20020628	MEAN	26.064586486	27.231795405	26.342214286	875485.15058	0.0086709614	26.68480315	26.841771654	26.497488189	0.0086709614	0.002095	0.002085	0.01197	0.011967
20020701	MEAN	25.941703861	27.022828996	25.923865251	622139.9305	-0.018907	26.065078125	26.250039062	26.680092157	-0.018924313	-0.021975	-0.021992	-0.01851	-0.018542
20020702	MEAN	25.417994208	26.488528958	25.062284556	666481.73359	-0.023088402	25.702874016	25.901377953	26.210999605	-0.023099456	-0.02242	-0.022597	-0.022557	-0.022644
20020703	MEAN	24.875564479	25.969413514	24.917850965	624142.23166	-0.008670803	25.247421875	25.437265625	25.933708725	-0.008691537	0.00362	0.00359	-0.004777	-0.004814
20020705	MEAN	25.433432432	26.32038027	25.222619653	275051.92278	0.0257101313	25.951517432	26.144007743	26.018724696	0.0257101313	0.034435	0.03442	0.022114	0.0221
20020708	MEAN	25.632706216	26.479116216	25.189027761	444118.35907	-0.01023017	25.721679688	25.935742187	26.39486164	-0.01023017	-0.011246	-0.011577	-0.007741	-0.00779
20020709	MEAN	25.500280309	26.291830116	25.497617375	454060.70656	-0.008880351	25.536731518	25.710311284	25.925164667	-0.008902347	-0.021884	-0.021953	-0.006818	-0.006841
20020710	MEAN	24.865270769	25.878821192	24.74752	614945.38462	-0.022355116	24.801666667	24.968139574	26.15806255	-0.022404185	-0.02982	-0.029862	-0.016331	-0.016384
20020711	MEAN	24.155681577	25.378403846	24.508297346	747599.12692	-0.013624008	24.594474708	24.779455292	25.057887098	-0.013758058	0.005021	0.004948	-0.004136	-0.004327
20020712	MEAN	24.301842308	25.276561154	24.155190385	632025.05	-0.005101946	24.547937743	24.737859961	25.093210317	-0.005111512	-0.00582	-0.005823	-0.001544	-0.001566
20020715	MEAN	23.484496154	24.868276923	24.09051	736190.26538	-0.016476462	24.206523437	24.410117188	24.60924375	-0.016515869	-0.004881	-0.004886	-0.010128	-0.010146
20020716	MEAN	23.582907692	24.624606154	23.415992308	762649.68462	-0.0129856	23.816614786	23.989572023	24.436760317	-0.0129856	-0.014202	-0.014214	-0.000385	-0.000427
20020717	MEAN	23.533531538	24.682627308	23.794625769	907240.84615	0.0047337192	23.825603113	24.036108949	23.266025157	0.0047337192	0.005968	0.005894	0.005131	0.005085
20020718	MEAN	23.441728077	24.455280769	23.013807308	618789.49231	-0.018474354	23.417945736	23.594031008	24.4174968	-0.018516958	-0.025067	-0.025087	-0.013686	-0.013734
20020719	MEAN	22.739984615	23.895351923	22.877099654	997107.21923	-0.027237996	22.78027451	22.960823529	23.61459375	-0.027237996	-0.032928	-0.032936	-0.019195	-0.019212
20020722	MEAN	22.130521577	23.408762692	22.247999231	843474.33077	-0.019494638	22.409418605	22.600465116	23.017812157	-0.019494638	-0.032104	-0.032125	-0.021154	-0.021174
20020723	MEAN	21.507084615	22.854501538	21.791205769	845883.30769	-0.038188027	21.575559846	21.784208494	22.545733463	-0.038313181	-0.02956	-0.029567	-0.031139	-0.03116
20020724	MEAN	21.116033808	22.901951538	22.317992269	984375.74231	0.0301607269	22.481046512	22.685620155	21.667958858	0.0301414962	0.052329	0.052306	0.017954	0.017922
20020725	MEAN	22.091703846	23.418926154	22.521215385	1211875.4731	0.0058896462	22.611660232	22.8003861	22.874438735	0.0058896462	-0.005711	-0.00572	-0.003157	-0.003185
20020726	MEAN	22.488943462	23.462815385	22.850745769	783197.48462	0.0090992885	22.882868217	23.086705426	23.152196047	0.0090992885	0.0149	0.014891	0.007119	0.007099
20020729	MEAN	23.043016923	24.45635	23.88087	690559.23462	0.0423160846	23.843531746	24.084761905	23.289102353	0.0422975154	0.053158	0.053034	0.034957	0.034844
20020730	MEAN	23.392581154	24.558838462	23.478858077	653464.6	-0.001301838	23.919534884	24.09744186	24.48378	-0.001389881	0.004749	0.004684	0.005459	0.005391
20020731	MEAN	23.41115	24.410896154	23.605423077	624496.73077	-0.009701785	23.642625483	23.826911197	24.24619685	-0.009714696	0.005625	0.005505	-0.00366	-0.003733
20020801	MEAN	23.347111154	24.256342269	23.126057692	553286.30769	-0.004912896	23.517548638	23.706303502	24.2383028	-0.004937135	-0.025851	-0.026003	-0.008909	-0.008979
20020802	MEAN	22.746707308	23.887255	22.502804231	574486.40769	-0.031323908	22.783436293	22.984903475	23.92517619	-0.031329758	-0.022518	-0.02253	-0.017869	-0.018019
20020805	MEAN	22.191138462	23.265993077	21.913127692	503725.48462	-0.021246496	22.12976834	22.317142857	23.113324901	-0.021305308	-0.032876	-0.032905	-0.021302	-0.02132
20020806	MEAN	22.375224615	23.402826923	22.786696154	581567.48462	0.0287421462	22.845000039	23.034302326	22.663661024	0.0287310346	0.030123	0.030116	0.021542	0.02153
20020807	MEAN	22.615286154	23.574402269	22.909137308	503254.38462	0.0093431577	23.100775194	23.28255814	22.3597917	0.0092300615	0.016787	0.016624	0.004274	0.004146
20020808	MEAN	22.977168462	23.933075385	23.394618077	522366.25769	0.0190968846	23.590817121	23.746809339	23.45606166	0.0189594615	0.029333	0.029301	0.010702	0.010653
20020809	MEAN	23.281223077	24.065181538	23.172582692	428184.80769	-0.000155042	23.499305019	23.685868726	23.866504365	-0.000155042	0.003404	0.003227	0.002449	0.002419
20020812	MEAN	23.209960038	23.942351154	23.471181538	351570.93846	-0.002775469	23.436434109	23.611317829	23.913783043	-0.002775469	-0.003856	-0.003884	0.000035	9E-6
20020813	MEAN	22.885686538	23.734225769	20.407557692	495552.85	-0.020285227	22.847976654	23.005875486	22.6810628	-0.020371846	-0.020233	-0.020368	-0.011727	-0.011936
20020814	MEAN	22.433802692	23.580765385	22.940953846	618371.11154	0.0166235269	23.225214008	23.375097276	23.424006	0.0165573462	0.035455	0.035253	0.01621	0.016102
20020815	MEAN	23.037301538	23.844456154	23.360856538	575817.06923	0.0007829692	23.222490272	23.39692607	23.380138281	0.0006983769	0.011742	0.011647	0.004772	0.004716
20020816	MEAN	23.184040385	23.918388077	23.090975385	437971.94231	0.0073511577	23.384555985	23.565173745	23.632674603	0.00730995	0.000814	0.000721	0.006803	0.006771
20020819	MEAN	23.363650385	24.171270346	23.50219	501062.43462	0.0163441308	23.742529183	23.905136187	23.812257937	0.0163234192	0.02099	0.020973	0.011822	0.011808
20020820	MEAN	23.419156154	24.080451115	23.389116923	426925.21923	-0.009459358	23.435907375	23.599227799	23.920953725	-0.00950695	-0.012103	-0.01212	-0.004417	-0.004443
20020821	MEAN	23.473555	24.220930769	23.770880731	514613.95385	0.0192166923	23.733783822	23.918069537	23.924775984	0.01905155	0.013572	0.013494	0.016576	0.016526
20020822	MEAN	23.695399615	24.404770385	23.922946154	489862.11154	0.0046255692	23.898139535	24.087984496	24.099597647	0.0045820654	0.012744	0.012725	0.011882	0.011863
20020823	MEAN	23.538631154	24.225265769	23.441502692	382752.93462	-0.017250688	23.465581395	23.638527132	24.219403937	-0.017250688	-0.021593	-0.021617	-0.009216	-0.009238
20020826	MEAN	23.356313846	24.174115385	23.483081538	411431.9	0.0115788692	23.70879845	23.872984496	23.916198538	0.0115788692	0.008397	0.008396	0.010799	0.010795
20020827	MEAN	23.452121538	24.269289231	23.477680769	451463.30769	-0.013681423	23.434263566	23.608837209	23.934769222	-0.013681423	-0.014292	-0.014301	-0.010767	-0.01078
20020828	MEAN	23.069426538	23.769846923	22.91235	427449.01923	-0.015900954	23.12922179	23.299571984	23.863674603	-0.016076038	-0.017662	-0.017828	-0.013288	-0.013454
20020829	MEAN	22.859348462	23.646775769	22.912688462	451315.14231	0.0018292654	23.073011583	23.235444015	23.53792988	0.0017693154	0.001898	0.001818	0.003511	0.003463
20020830	MEAN	23.108171538	23.877601923	23.308134192	349835.7	0.0037121577	23.232956809	23.40377393	23.353222656	0.0037109654	-0.002305	-0.002324	0.002642	0.002621
20020903	MEAN	22.5815885	23.462115385	22.519400038	514685.36538	-0.027662996	22.587237743	22.750816926	23.471388583	-0.027662996	-0.038205	-0.038224	-0.02348	-0.023502
20020904	MEAN	22.559284615	23.360211923	22.991298846	453008.19615	0.0214502231	23.042723735	23.232996109	22.873869804	0.0214202	0.017211	0.016925	0.011838	0.011721
20020905	MEAN	22.565923462	23.331487692	22.352571923	485497.11154	-0.018524077	22.657325969	22.829302326	23.4542776	-0.018580362	-0.015446	-0.015487	-0.013083	-0.01312
20020906	MEAN	22.784296923	23.500938462	23.192588462	398675.47308	0.0196193038	23.13233463	23.295914397	22.973701167	0.0195455538	0.017536	0.017482	0.014916	0.01487
20020909	MEAN	22.828242346	23.634900385	21.209715808	381540.08462	0.0010972462	23.240549412	23.421529412	22.207262891	0.0010842615	0.008654	0.008639	0.000346	0.000331
20020910	MEAN	23.121066538	23.769991923	23.136776923	401907.49615	0.0086160462	23.396157255	23.562470588	23.498229134	0.0085789423	0.006445	0.006433	0.0028	0.002782
20020911	MEAN	23.337815423	23.884559269	23.312239269	373829.01538	-0.001447096	23.378779921	23.529173228	22.753577165	-0.001569477	0.000665	0.000477	0.002429	0.00219
20020912	MEAN	23.014660038	23.665173846	20.847852731	487421.24615	-0.014231685	23.083307782	23.237509728	22.624345455	-0.014293058	-0.022887	-0.023091	-0.010854	-0.011007
20020913	MEAN	22.794895808	23.417028115	22.738951577	625117.36923	0.0016602577	22.971167704	23.140973152	23.347427381	0.0016602577	0.003234	0.003207	0.002254	0.002168
20020916	MEAN	22.812994615	23.404903846	22.700003846	441812.14615	-0.005157385	22.875291829	23.047276304	23.216770079	-0.005157385	-0.000154	-0.000181	-0.00623	-0.006248
20020917	MEAN	22.598776154	23.368816538	22.526955	546159.55385	-0.013362288	22.619883268	22.798754864	23.356416535	-0.013362288	-0.018422	-0.01844	-0.012222	-0.01224
20020918	MEAN	22.221960385	22.925345769	22.178648846	548686.30385	-0.008581092	22.457834646	22.628425197	22.936847619	-0.008592038	-0.005133	-0.005204	-0.006676	-0.006736
20020919	MEAN	21.990703846	22.775392308	22.063456923	574217.42308	-0.017607812	22.051828794	22.198132296	22.396657588	-0.017657285	-0.028746	-0.02877	-0.017938	-0.017967
20020920	MEAN	21.911778462	22.620138462	21.784334231	671024.91923	0.0033306077	22.049453125	22.23890625	22.562651984	0.0033306077	0.002184	0.002163	0.000695	0.000663
20020923	MEAN	21.617973077	22.361590385	21.400515385	461434.53077	-0.020060569	21.700664062	21.86265625	22.441034661	-0.020122462	-0.014826	-0.014855	-0.019453	-0.019492
20020924	MEAN	21.252134615	21.9908015	20.944064615	585829.95	-0.013696977	21.328992248	21.476046512	21.962834263	-0.013699027	-0.015074	-0.015086	-0.011324	-0.01134
20020925	MEAN	21.347410769	22.097706923	21.522584231	611943.04231	0.0200015423	21.610625	21.805195312	21.640367451	0.0199608154	0.023955	0.02375	0.015988	0.015916
20020926	MEAN	21.719089231	22.570056154	22.109343462	654870.25769	0.0198276	22.137354086	22.308365759	21.997630196	0.01968115	0.017223	0.016993	0.007838	0.007524
20020927	MEAN	21.65763	22.513031923	21.538597692	614248.06923	-0.025657008	21.754960938	21.941484375	22.39312126	-0.025734185	-0.028401	-0.028446	-0.014741	-0.014786
20020930	MEAN	21.176786154	22.112010385	21.344309231	703765.02308	-0.001606315	21.519806202	21.680813953	22.000024603	-0.001606315	-0.012032	-0.012035	-0.003513	-0.003526
20021001	MEAN	21.345663218	22.401150192	21.962022605	594839.9387	0.0174769692	22.205719844	22.369649805	22.100034127	0.0174769692	0.03373	0.03371	0.008315	0.008288
20021002	MEAN	21.578075862	22.456977395	20.904524904	536118.75862	-0.020664874	21.497027027	21.671853282	22.767028862	-0.020664874	-0.022599	-0.022784	-0.011971	-0.012047
20021003	MEAN	21.453803448	22.220410728	21.546787356	511372.49425	-0.003188575	21.462615385	21.619692308	21.856275781	-0.003218751	-0.011205	-0.011226	-0.006104	-0.006129
20021004	MEAN	20.907106897	21.895568582	20.930790038	569594.46743	-0.023799123	21.037906977	21.187596899	21.935226378	-0.023799123	-0.022214	-0.022217	-0.016284	-0.016302
20021007	MEAN	20.487664751	21.418113027	20.560971648	564626.4751	-0.026275391	20.484208494	20.622586873	21.239152344	-0.026308655	-0.020359	-0.020361	-0.021464	-0.021482
20021008	MEAN	20.117185441	21.153846743	20.690956322	709297.44444	0.0030648123	20.524902724	20.667937743	20.761945097	0.0030648123	0.014051	0.013742	-0.00201	-0.002055
20021009	MEAN	19.812812261	20.770911877	19.732122605	710148.88889	-0.036497759	19.786718147	19.946332046	20.602394531	-0.03658087	-0.027466	-0.027551	-0.024272	-0.02437
20021010	MEAN	19.670482759	20.743409157	20.232777778	714291.85824	0.0217503716	20.278346154	20.426615385	20.027984314	0.021528636	0.033869	0.033749	0.015295	0.015095
20021011	MEAN	20.552923372	21.428551686	20.783748697	699089.10728	0.0254764674	20.932790736	21.092015504	20.872677165	0.0254764674	0.036799	0.036792	0.025612	0.025539
